Course	Room	Teacher	Time	Students
003412	PK20	0058557	13:45 - 15:45 M	3796732 3816722 3827187 3901254 3912597 3819353 3929237 3635012 3913862 3823473 3881597 3888348 3922542 3953819 3960504 3992528 3999899 4000812 4003839 3652339 3816997
013718	PK278	3555417	8:15 - 9:45 TTH	3796732 3914928 3768972 3666995 4091773
006524	PK278	4092861	19:00 - 21:00 T	3797206 3931688 3830308 3929575 3816993 3914251 3929102 4086464
014550	PK349	1167933	14:00 - 16:00 T	3635008 3692786 3651412 3462565 3689329 3823438 3692187 3818771 3484374 3790863 3797748 3910525 3574483 3693433
004274	PK20	3818521	13:00 - 14:30 W	3814239 3929241 3493931 3577703 3602435 3789439 3821886 3852806 3929864 3455037 3822886 3910762 4086214 4086216 4086249 3879197 4003642 4023381 4062047 3988502 4175388 3910737 4086309 4086323
004803	PK20	0031373	13:30 - 16:30 T	3816180 3829442 3911048 3708638 3904620 3797755 3910584 3910613 3910691 4086452 3929289 3931836 3984532 4001662 4026411 4041708 4076454 4091805 4093119 3888468 3910611 3989657
005247	PK278	0806046	9:00 - 12:30 T	3708949 3816180 3609553 3616206 3797836 3453663
014990	PK20	3926311	13:00 - 16:30 TH	3846920 3915332 3929800 3913863 3589576 3690346 3823402 3910514 3904324 3927400 3931836 3965315 3988063 3994652 4093015 4095424
011321	PK349	0028980	9:00 - 12:30 TH	3815949 3816924 3655393 3816708 3817261 3692915 3902614 3797792 3797793 3910470 3797843
015869	PK278	0031522	16:00 - 17:30 T	3712913 3724014 3914354 3559172 3692187 3929102 3797862
004014	PK349	0031578	19:00 - 22:00 M	3817507 3931158 3816174 3878563 3887326 3894530 3975519 4003415 4044087 4059195 4090845 3799529 3888468 3973360
013203	PK20	3098022	10:45 - 12:45 T	3817637 3914754 3861339 3930102 3599536 3816756 3817427 3903994 3930260 3922150 3959570 4003534 4092823 4174206 3651348 3797808
015421	PK278	0028980	13:00 - 14:00 W	3693224 3817682 3823262 3595163 3797662 3910639 3817087
003447	PK20	0031359	19:00 - 21:00 MW	3651750 3667677 3692164 3817981 3901484 3904411 3931158 3762625 3797192 3871577 3930237 3823151 3843810 3928941 4091767 3692536 3910578
004021	PK349	0854975	19:00 - 20:00 T	3818029 3930301 3762625 3929644 3903138 3910500 4086393 3879197 3692536 4086483
002567	PK20	3393847	12:45 - 14:00 T	3820729 3848104 3848415 3858715 3930047 3847728 3820378 3792350 3910422 3906250 3860451 3690719 3820038 3910637 3910758 4012718 4086430 3910471 3910579 3797610
015882	PK349	0247216	19:00 - 22:00 T	3667676 3821006 3816860 3820958 3695542 3768034 3903138 3910937 3797685 3797732 4086393 4096631 3693368 3790825 3910724 4086313
003033	PK338	0492580	19:00 - 21:30 T	3821044 3821588 3797638 3820971
006504	PK20	4092861	14:30 - 16:00 W	3848104 3910179 3905871 3914371 3903986 3970633 4001588 4001881 4043549 4091072 4093136 4093186 4094832 4095876 3822731 4175452
002456	PK278	3839983	13:00 - 14:30 F	3694481 3821048 3930137 3792406 3597215 3818805
008773	PK349	4168989	12:00 - 14:00 M	3821048 3904965 3915088 3930070 3913164 3823262 3687862 3768972 3826470 3928966 3905885 4012510 4040430 4091718 4092159 3928589
002394	PK349	0020988	16:00 - 17:30 TTH	3821162 3929800 3930137 3820756 3768025 3818805 3756293 3797829 3797856 3910691 3910636
002564	PK349	4177047	10:45 - 12:45 W	3821958 3858715 3930047 3628726 3858245 3820038 4086322 4086388 3910427 4091996 3910471
014548	PK278	3415849	14:00 - 16:00 T	3580796 3822778 3606418 3788616 4075429 4094796 3928589
001898	PK338	0056992	13:00 - 16:30 TH	3823130 3797671
006865	PK278	4172051	15:00 - 16:30 F	3824188 3823387 3822912 3818773 3929237 3789493
014119	PK20	3555100	19:00 - 21:00 T	3829442 3832060 3913185 3798513 3930237 3797614 3797807 3910678 4086362 3905830 3920668 3928941 3928949 4000249 4001881 4007305 4023381 4024121 4090814 3995227 3930253 3821195 3910653
004009	PK20	3442425	13:00 - 15:30 TH	3816203 3832060 3913396 3819269 3929635 3801768 3930865 3797708 3560236 3823338 3881459 3921208 4000249 4000367 4044003 4091936 4092670 4093255 4093607 4093748 4093806 4095004 4095079 3905861
006854	PK338	3646602	10:00 - 11:00 MWF	3846920 3850568 3819269 3905871 4095047
003008	PK349	3473854	13:45 - 15:45 M	3848415 3816756 3797634 3797754 3797790 3910470 4086398 4086411 4086433 3823278 3909951 3910580
012295	PK349	0564741	14:00 - 16:00 W	3651499 3848415 3930047 3694384 3645471 3695024 3678357 3693902 3708638 3819143 3820038 3797707 3910486 3910527
009262	PK349	3555097	11:15 - 12:45 TTH	3824188 3850568 3715155 3930296 3858245 3650239 4086225 3880322 4095190 3790825 4086277 4086441
001749	PK349	3460008	13:00 - 16:30 W	3852217 3901484 3820974 3695292 3913159 4086450 3823473 3921659 4003163 4005905 4023528 4086513 3995227 4175478 4175408
001769	PK349	3099830	14:30 - 16:00 W	3781152 3852217 3768555 3600785 3678357 3689402 3844962 3901413 3797713 3797777 3910696 4086296
007881	PK338	0470839	11:30 - 13:00 MW	3858042 3820212 4086413 4088956 4175383
001547	PK338	1054236	9:45 - 11:15 TTH	3693891 3900952 3910422 3915043
007368	PK20	0162977	9:45 - 11:15 TTH	3691748 3829442 3902759 3929979 3904101 3914875 3930102 3561430 3651585 3816963 3830308 3915038 3930890 3813457 3823192 3824908 3833424 3930260 3665045 3694012 3902614 3930831 4096251 3883637 3893220 3905189 3913781 3931202 3931388 3991180 3995568 3995576 4000980 4001431 4035604 4037708 4045331 4091773 4092290 4092928 4093165 4093959 4094640 4095133 4095206 3581981 3692536 3821273 3930253 4176024 3819542
002414	PK349	0697660	13:00 - 14:00 M	3905822 3914813 3929241 3930118 3575071 3597365 3930137 3792406 3818805 3690346 3839910 3692380 3720506 3756293 3797819
002992	PK20	3473854	13:00 - 16:00 T	3788743 3821687 3905822 3914928 3823405 3913606 3692628 3930841 3931001 3915029 3642204 3834370 3839910 3904251 3914750 3930026 4086233 3759127 3822148 3878563 3884178 3890005 3893220 3898245 3901936 3904389 3931881 3961853 3964183 3969108 3975519 3975962 3994733 4000420 4000763 4000998 4003131 4003199 4011555 4017901 4023438 4023528 4037411 4044003 4087228 4088956 4091443 4091672 4091805 4091806 4091936 4092675 4092819 4092833 4093026 4093423 4093607 4093973 4094012 4094832 4095046 4095086 4095301 4095807 4095930 4097018 4170471 4090714 4096631 3819196 4093815 3903833 3915043 4086213
006024	PK20	3818520	19:00 - 21:30 T	3906818 3913671 4086260 4086276 3822148 3918056 3931466 3961853 3964186 3970633 3975962 3989696 4000366 4003188 4014851 4017901 4037591 4091439 4091785 4091806 4092833 4093315 4093416 4093423 4093607 4093853 4095086 4095807 3908683
006518	PK20	3083296	17:30 - 19:00 MW	3848415 3910179 3820397 3930168 3768356 3816756 3914371 3851846 3913807 3227350 3883637 3991180 4000195 4031284 4037708 3768620
007887	PK338	0772775	13:00 - 15:30 F	3913786 3811886
005724	PK349	3392421	13:00 - 14:00 T	3914166 3915044 3576002 3914676 3931889 3839910 3797731 3910650 4086443 4175307 3693921 4175454
012320	PK349	3995790	19:00 - 21:30 T	3580796 3667404 3914820 3821047 3820974 3914814 3650228 4000763 4095046 4175312 4176078 4176081
015889	PK338	4170297	13:00 - 16:00 TH	3914928 3575071 3666161
001763	PK349	3474420	18:00 - 19:00 W	3930162 3904101 3695292 3817261 3913159 3797643 3797658 3930190 4096914 3822731 3620520 3910541
006036	PK349	0031526	10:00 - 11:00 MWF	3610120 3648550 3692098 3827187 3930303 3930683 3821047 3930296 3816486 3769368 3768303 3484374 3887957 3816997
008763	PK20	0899465	14:30 - 16:00 M	3823092 3930683 3930721 3609553 3904320 3914696 3930705 3911054 3793612 3929810 3725997 3724014 3851735 3797164 3905868 3929235 3901722 4086471 4096358 4096769 3961853 4001588 4003045 4011555 4074784 4091672 4091895 4092144 4092928 4093416 4093611 4094613 4094815 4095083 3930025
004011	PK20	3197197	14:00 - 17:30 T	3695643 3821359 3931929 3915036 3930864 3930054 3822218 3852806 3883991 3914683 3920668 3921659 3928949 3965315 3992528 4000420 4000998 4002094 4023528 4043326 4094796 4094832
001878	PK338	1168490	12:00 - 14:00 TH	3953805 3797739 3797825
010314	PK20	0031347	10:00 - 11:30 MW	3497993 3915267 3930303 3758045 3910870 3579867 3694810 3790857 3627845 3901577 3910427 3930763 3931881 3975962 3994843 3995827 4000366 4001654 4010147 4089004 4091439 4091510 4091784 4092633 4092771 4093159 4093853 4095234 4095425 3799529 4093778 3930216
012733	PK278	0772775	17:30 - 19:00 MW	3652473 3651243 3797631 3797710 3797833 4086236
013163	PK278	3470325	19:00 - 21:00 MW	3668386 3819367 4091039 3608602 3704166 3758075
014115	PK278	3555417	11:15 - 12:45 TTH	3764613 3716638 3797266 3689402 3929776 3973168
013212	PK278	3996564	14:30 - 16:00 M	3758045 3823387 3606290 3905715 3817001 4086332 4086464 3974846
015883	PK278	0247216	14:00 - 16:00 F	3789288 3815902 3814107 3668956 3797605 3910572 3609410 3411886 3458988
009322	PK349	3083296	13:00 - 16:00 TTH	3464954 3785953 3846717 3818122 3914676 3910666 4093255 3891249 3667503
011834	PK349	0470839	14:00 - 16:00 TH	3858042 3820958 3819269 3822995 3667464 3821088 3798513 3929849 3819143 3820768 3811886 3797679 4086413 3851827 4003642 3559872 3789175
005119	PK278	3400071	14:00 - 16:00 M	3904645 3818762 3464396 4086252 4086461 3930763 3931449 3959570 750570
012353	PK338	4089714	13:00 - 15:30 W	3914696 3692628 3694384 3819645
008764	PK20	3554385	13:00 - 14:00 MW	4091039 3822995 3797266 3817487 3930220 3910527 3920306 3929289 3960504 4000195 4000366 4031284 4043840 4076454 4079295 4090975 4095001 4095206 3995227
015848	PK338	3995790	12:45 - 14:00 T	3576020
015829	PK349	3788277	13:00 - 16:00 T	3652273 3693224 3668420 3705083 3579864 3725997 3631215 3768515 3796237 3907037 3930817 3797691 3910655 3581981 3797867 3797611 3821589
008786	PK338	3818518	12:00 - 14:00 F	3629518 3913164 3930614 4086245
010731	PK278	0207327	13:00 - 16:00 F	3667273 3695543 3693789 3628726 3691416 3694006 3789055
006543	PK278	0031573	12:00 - 13:00 MWF	3690800 3820378 3797740 4170472 3768620 3910614
011230	PK349	1168490	16:30 - 18:00 TH	3691575 3492361 3695024 3678357 3708638 3819143 3910519 3910527 3689845 3559591
006879	PK278	0750235	16:00 - 17:30 W	3694738 3579094 3694903 3694431 3690719 3693921
005190	PK278	1137952	14:00 - 17:30 T	3667677 3904645 3814776 3910870 3793612 3695434 4043543 3691794 3581247
003493	PK338	0138190	16:00 - 17:00 W	3901669 3796974
011322	PK338	0028980	19:00 - 21:00 W	3901669 3930865 3910517 3910712
005722	PK20	4170914	16:00 - 17:30 T	3910870 3796247 3902196 3905189 3918056 3931946 3987067 3999899 4003642 4007305 4024121 4091072 4091439 4093119 4093161 4093186 4093853 4093959 4094965 4095133 4095224 4095302 4170477 4175355 3822914
008774	PK278	0031572	14:30 - 16:00 W	3930070 3768356 3913815 3913138
011341	PK20	3460456	14:15 - 15:45 TTH	3930070 3995730 3811886 3883637 3913138 3931910 3957394 3969108 3969305 3995568 4001662 4003163 4003199 4092675 4093026 4093293 4095243 4095472 4095807 4095897 4095985 4097018 3790825
008468	PK278	3839981	13:00 - 15:00 T	3489089 3915044 3578714 3818771 3914906 4093119
001748	PK349	0254474	17:30 - 19:00 MW	3599090 3819353 3797694 3901731 3999899 4043549 4091443 3816997 3915243 4175299 3819372
015510	PK278	3996563	12:00 - 14:00 M	3820732 3929165 3599090 3820397 3635012 3797833 4086418 3662757
002173	PK338	1083806	13:00 - 15:00 T	3690043 3493748 3797627
006872	PK338	3646602	19:00 - 20:30 TTH	3792350 3579094 3694903 3694431 3578252 3797677
015854	PK278	3927894	14:30 - 16:00 TTH	3651293 3930102 3930054 3929954 3823278
015866	PK278	4168989	13:00 - 16:00 TTH	3560234 3790792 3693856 3914906 3797665 3797828 3788983
005738	PK338	0031543	14:30 - 16:00 MW	3651033 3690789 3693230 468326
011206	PK338	0129398	9:00 - 10:00 MWF	3692294 3581315 3576460 3693581 3797644
014126	PK278	3555417	12:00 - 13:00 MW	3902905 3904101 3805981 3930296 3668378 3910464 4090806
008470	PK338	1061861	13:00 - 14:30 W	3904334 3816463 3910483 3910761
013201	PK338	0020093	19:00 - 21:00 T	3796732 3650736
002686	PK338	0138190	12:00 - 14:00 M	3591774 3910696 4096631 3816466
015014	PK338	0031756	9:00 - 12:30 T	3639772 3851907
011219	PK278	1168490	13:00 - 14:00 M	3668196 3671851 3797871 3910563 3694754 3797808 3559591
015652	PK338	0129398	14:00 - 16:00 T	3691694 4175531
011630	PK349	0431946	19:00 - 20:00 TH	3818025 3820958 3821097 3930544 3821088 3797631 3797710 3797833
011203	PK338	0129398	15:30 - 17:30 TH	3929810
013645	PK278	3839981	18:00 - 19:00 W	3728679 3930614 3789246 3914906 3910483 4091718 3788983
015116	PK338	3839981	13:00 - 16:00 M	3816963 3930614 3797084 3820961 3797642
015655	PK338	0129398	14:00 - 17:30 T	3397771 4086450 4093293 4095088 3693921
001764	PK278	1165592	19:00 - 21:30 T	3693092 3790928 3455037 3886275 3913437 4095445 3619216 3769494
015913	PK338	3555417	19:00 - 22:00 T	3692862 3797266 3774808 3913437 4086329
014225	PK338	0564741	13:00 - 16:00 W	3821393 3797772 3797816 3797747 4093815
012355	PK338	0683480	14:00 - 16:00 TH	3716140 3816860 3913606 3833378 4175528
014576	PK338	4170914	19:00 - 20:00 T	
013222	PK338	3470325	9:00 - 12:30 TH	3929651
014980	PK349	0851717	19:00 - 21:00 W	3610287 3817981 3559903 3910343 3496439 3689920 3704166 3712888 3817379 3819546 3821059 3834985 3910656 3914502 3820491
014981	PK349	0168378	14:30 - 16:00 MW	3610287 3817981 3559903 3910343 3496439 3689920 3704166 3712888 3817379 3819546 3821059 3834985 3910656 3914502 3820491
014986	PK349	3194524	13:00 - 14:30 W	3610287 3817981 3559903 3910343 3496439 3689920 3704166 3712888 3817379 3819546 3821059 3834985 3910656 3914502 3820491
015845	PK278	1051497	9:00 - 10:00 MWF	3591436 3689991 3768025 3716057 3821016 3821116 3821632 3908300 3930676 3911124
002653	PK278	0138190	13:00 - 16:00 TH	3914875 3871577 3759337 4086310 4095243 3561026 3823311
002660	PK338	0031572	10:45 - 12:45 W	3691962
009283	PK338	4170914	19:00 - 20:00 TH	
004666	PK349	0775640	14:30 - 16:00 TTH	3930678 3769368 4086255 4086295 4086340 4086355 4043543 4090845 4092159 4093126 3667606
006542	PK338	0138190	16:00 - 17:30 T	3694318 3817427 3694012
005180	PK349	4170165	9:00 - 12:30 T	3797206 3820395 3929222 4086393 3883991 3930197 3931453 3964186 4096914 3888468 3910579
004297	PK278	3092832	12:00 - 14:00 TH	3694810 3820885 3929237 3627845 3684090 3797728 3797831 3633806
013204	PK278	3098022	14:30 - 16:00 F	3914813 3930118 3844962 3797712 3910630 4001662
011861	PK349	3555097	12:00 - 14:00 F	3667404 3816336 3858715 3906818 3710476 3913671 3902911 3902440 3816108 3886275 3920306 4092004 4094965 3974846
008769	PK20	3554385	19:00 - 22:00 M	3930137 3808480 3930891 3902614 4086374 3759127 3930197 3953825 3984532 3988063 3995802 4001431 4002113 4003131 4005905 4023438 4086513 4091443 4095053 4095876 3988502 4077315 3913674 3821589
004874	PK278	0032827	9:45 - 11:15 TTH	3572330 3667749 3608602 3901481 3797834 3797734 3411886
002446	PK338	0316015	16:00 - 18:00 M	3589576 3668826
006559	PK338	0031478	14:15 - 15:45 TTH	3692514 3930485
002379	PK278	0802802	13:00 - 16:30 W	3668195 3852520 3930118 3653119 4086263 4086281 4086502
014139	PK338	3555100	11:00 - 12:00 MWF	3669280 3797586 3797794 3915099 3931451 3973168
007899	PK338	0821481	13:00 - 14:30 F	3820768
006553	PK278	0031478	13:00 - 15:30 F	3632881 3694433 3915028 3797588 3908314 3910599 3581851
014219	PK338	0031619	13:00 - 16:00 TTH	3483059 3929651
012354	PK278	0492321	14:15 - 15:45 TTH	3693891 3771823 3816860 3930831 3797855 3910761 4175528
011986	PK278	3470325	15:30 - 17:30 TH	3758075 3814107 3880322 4003534 4170472 3619216 3820380
014566	PK338	0431946	16:00 - 17:30 W	3797631
004750	PK338	3470325	13:00 - 14:00 MW	3797651 3797722
015847	PK25	3995790	19:00 - 20:30 TTH	3797667
012284	PK338	0031386	15:00 - 16:30 F	3797710 3797770
005873	PK25	3470325	9:00 - 10:00 MWF	3797781
007877	PK349	0031386	16:00 - 18:00 M	3913185 3820974 3793534 3797858 3884178 3905830 3994876 4003434 3857764 4093778 4043790 4175475
014574	PK338	0431946	12:00 - 13:00 MW	4086310 3561026
002420	PK25	1061861	11:00 - 12:00 MWF	4086474
015012	PK278	0827051	13:00 - 15:30 W	4086484 3898245 3913437 4000502 4175455 4175489 4175528 4175548
002855	PK20	0031573	19:00 - 20:30 TTH	3227350 4096251 4096266 4096358 4096769 3560236 3759127 3816174 3822148 3822201 3823338 3823473 3847931 3851827 3878563 3879197 3879518 3880322 3881459 3881597 3883637 3883991 3884178 3885128 3886275 3887326 3887957 3888348 3890005 3893220 3894530 3898245 3901577 3901731 3901936 3902196 3904324 3904389 3904715 3905189 3905830 3910427 3913138 3913437 3913768 3913781 3914449 3914552 3914683 3915099 3915155 3915711 3918056 3920306 3920668 3921208 3921659 3922150 3922542 3923376 3927400 3928826 3928941 3928949 3929289 3929739 3930197 3930763 3931202 3931388 3931449 3931451 3931453 3931466 3931666 3931836 3931881 3931910 3931946 3953819 3953825 3957394 3959570 3960504 3961853 3964183 3964186 3965315 3968696 3969012 3969108 3969305 3970633 3973168 3973885 3975519 3975962 3976786 3984532 3987067 3988063 3989696 3991180 3992528 3994652 3994726 3994733 3994843 3994876 3995568 3995576 3995802 3995827 3999899 4000195 4000249 4000336 4000366 4000367 4000420 4000483 4000502 4000763 4000812 4000862 4000980 4000998 4001431 4001588 4001654 4001662 4001881 4001958 4001999 4002075 4002094 4002113 4002166 4002204 4002806 4002909 4002914 4003045 4003130 4003131 4003163 4003188 4003199 4003415 4003434 4003485 4003534 4003642 4005905 4007305 4010147 4011555 4012510 4014851 4017901 4023381 4023438 4023528 4024121 4026411 4031284 4035604 4037411 4037591 4037708 4040430 4041708 4043326 4043543 4043549 4043840 4044003 4044087 4045331 4050929 4059195 4062047 4062513 4070957
016440	PK349	4177158	13:00 - 14:00 W	3913210 3655393 3788616 3817001 3822201 3847931 3923376 4090845 4095004 3581247
014441	PK278	4172060	13:00 - 15:00 W	3852217 3597365 3929575 3693902 3823192 4095425 3690789 3797803 4175478
002388	PK338	3839981	11:15 - 12:45 TTH	3814296 4003485 1084187
011237	PK338	3198619	13:45 - 15:45 M	3695784
012757	PK278	3098022	14:00 - 16:00 W	3650256 3666175 3819367 3758075 3639603 3768972 4086502 3820010
005295	PK338	4177158	13:00 - 15:30 TH	3930731
015440	PK338	1054236	18:00 - 19:00 W	3819372
007043	PK338	3481299	14:30 - 16:00 W	3797626
015932	PK338	3460008	13:00 - 15:30 T	3910422 3903138 3797777 4086244
008441	PK338	0823106	8:15 - 9:45 TTH	3579092 3823387 3816181 3652569
007055	PK278	0900168	13:00 - 15:00 TH	3816963 3914676 3821632 3826470 3913159 3821571 3910658
005232	PK338	0900168	10:45 - 12:45 T	3930967 3816997
015887	PK338	4168993	12:00 - 13:00 MWF	3821162 3691514 3250395
014231	PK338	0031756	13:00 - 15:00 TH	
008476	PK338	0900168	16:30 - 18:00 TH	3915243
015505	PK338	3839983	13:30 - 16:30 T	3910769
002384	PK338	3473854	19:00 - 21:00 M	3930118 3797744
002375	PK338	4177943	14:30 - 16:00 M	3651293 3816203 3653119 4086474
003423	PK338	4170914	13:00 - 14:00 T	3773692 3693230
003036	PK338	4086857	14:00 - 15:30 T	3821359 3695510
005126	PK338	0031543	13:00 - 14:00 W	3910641
011837	PK338	4170914	19:00 - 21:00 MW	3913786
003407	PK20	3478658	12:00 - 14:00 M	3930162 3994726 4011555 4017901 4043543 4087228 4091805 4091806 4091877 4091936 4091996 4092004 4092144 4092290 4092767 4092769 4092819 4093293 4093423 4093607 4093611 4093973 4094012 4094613 4094815 4094832 4095046 4095080 4095083 4095086 4095088 4095133 4095190 4095206 4095234 4095425 4097018 3820963
013495	PK338	0020093	17:30 - 19:00 MW	3691694
016445	PK25	3194193	12:45 - 14:15 TTH	3930767
002393	PK25	3332662	8:15 - 9:45 TTH	3910670
001562	PK338	0031756	13:00 - 16:00 F	3771823 4062513
001559	PK338	0031756	14:30 - 16:00 F	3930831
014578	PK25	4170914	10:00 - 11:30 MW	4086341
001232	PK338	3839983	14:30 - 16:00 TTH	3591211
013059	PK338	0031582	16:00 - 17:30 TTH	3606418
015649	PK25	4177883	13:00 - 14:30 MW	3797855
015429	PK25	4170914	13:00 - 16:00 M	
